G1	G2	G3	G4	G5	G6	GNPSLinkout_Cluster	GNPSLinkout_Network	INCHI	LibraryID	MQScore	RTConsensus	RTMean	RTStdErr	Smiles	SpectrumID	SumPeakIntensity	UniqueFileSourcesCount	cluster index	componentindex	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"12349.0","main.cluster index_upperinput":"12349.0"}	This Node is a Singleton	N/A	N/A	N/A	-1.7000	-1.7000	0	N/A	N/A	0	0	12349	-1	0	237.0400	0	237.0400	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"12350.0","main.cluster index_upperinput":"12350.0"}	This Node is a Singleton	N/A	N/A	N/A	-1.8000	-1.8000	0	N/A	N/A	0	0	12350	-1	0	867.4960	0	867.4960	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"12352.0","main.cluster index_upperinput":"12352.0"}	This Node is a Singleton	N/A	N/A	N/A	-3.4000	-3.4000	0	N/A	N/A	0	0	12352	-1	0	241.5380	0	241.5380	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"12354.0","main.cluster index_upperinput":"12354.0"}	This Node is a Singleton	N/A	N/A	N/A	-6.1000	-6.1000	0	N/A	N/A	0	0	12354	-1	0	880.6500	0	880.6500	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"12356.0","main.cluster index_upperinput":"12356.0"}	This Node is a Singleton	N/A	N/A	N/A	-4.2000	-4.2000	0	N/A	N/A	0	0	12356	-1	0	858.9800	0	858.9800	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"12357.0","main.cluster index_upperinput":"12357.0"}	This Node is a Singleton	N/A	N/A	N/A	-8.4000	-8.4000	0	N/A	N/A	0	0	12357	-1	0	892.4240	0	892.4240	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"12358.0","main.cluster index_upperinput":"12358.0"}	This Node is a Singleton	N/A	N/A	N/A	-2.9000	-2.9000	0	N/A	N/A	0	0	12358	-1	0	927.4960	0	927.4960	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"12359.0","main.cluster index_upperinput":"12359.0"}	This Node is a Singleton	N/A	N/A	N/A	-4.9000	-4.9000	0	N/A	N/A	0	0	12359	-1	0	491.1400	0	491.1400	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"12360.0","main.cluster index_upperinput":"12360.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=78&task=d03b0a885a254d37bd6a61b74d1f30c6&show=true	N/A	N/A	N/A	-4.2000	-4.2000	0	N/A	N/A	0	0	12360	78	0	-1171.3000	-1	1173.3000	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"12361.0","main.cluster index_upperinput":"12361.0"}	This Node is a Singleton	N/A	N/A	N/A	-3.3000	-3.3000	0	N/A	N/A	0	0	12361	-1	0	882.2110	0	882.2110	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"12362.0","main.cluster index_upperinput":"12362.0"}	This Node is a Singleton	N/A	N/A	N/A	-2.9000	-2.9000	0	N/A	N/A	0	0	12362	-1	0	112.0400	0	112.0400	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"12363.0","main.cluster index_upperinput":"12363.0"}	This Node is a Singleton	N/A	N/A	N/A	-5.3000	-5.3000	0	N/A	N/A	0	0	12363	-1	0	263.1020	0	263.1020	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"12364.0","main.cluster index_upperinput":"12364.0"}	This Node is a Singleton	N/A	N/A	N/A	-3.3000	-3.3000	0	N/A	N/A	0	0	12364	-1	0	979.1420	0	979.1420	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"12365.0","main.cluster index_upperinput":"12365.0"}	This Node is a Singleton	N/A	N/A	N/A	-6.2000	-6.2000	0	N/A	N/A	0	0	12365	-1	0	595.2220	0	595.2220	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"12367.0","main.cluster index_upperinput":"12367.0"}	This Node is a Singleton	N/A	N/A	N/A	-4.5000	-4.5000	0	N/A	N/A	0	0	12367	-1	0	1058.5600	0	1058.5600	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"12368.0","main.cluster index_upperinput":"12368.0"}	This Node is a Singleton	N/A	N/A	N/A	-4.0000	-4.0000	0	N/A	N/A	0	0	12368	-1	0	365.0190	0	365.0190	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"12369.0","main.cluster index_upperinput":"12369.0"}	This Node is a Singleton	N/A	N/A	N/A	-1.6000	-1.6000	0	N/A	N/A	0	0	12369	-1	0	381.1760	0	381.1760	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"12370.0","main.cluster index_upperinput":"12370.0"}	This Node is a Singleton	N/A	N/A	N/A	-6.7000	-6.7000	0	N/A	N/A	0	0	12370	-1	0	1014.4490	0	1014.4490	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"12371.0","main.cluster index_upperinput":"12371.0"}	This Node is a Singleton	N/A	N/A	N/A	-1.3000	-1.3000	0	N/A	N/A	0	0	12371	-1	0	267.0730	0	267.0730	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"12374.0","main.cluster index_upperinput":"12374.0"}	This Node is a Singleton	N/A	N/A	N/A	-2.5000	-2.5000	0	N/A	N/A	0	0	12374	-1	0	838.5020	0	838.5020	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"12375.0","main.cluster index_upperinput":"12375.0"}	This Node is a Singleton	N/A	N/A	N/A	-2.1000	-2.1000	0	N/A	N/A	0	0	12375	-1	0	480.3100	0	480.3100	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"12376.0","main.cluster index_upperinput":"12376.0"}	This Node is a Singleton	N/A	N/A	N/A	-4.4000	-4.4000	0	N/A	N/A	0	0	12376	-1	0	248.9620	0	248.9620	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"12377.0","main.cluster index_upperinput":"12377.0"}	This Node is a Singleton	N/A	N/A	N/A	-2.8000	-2.8000	0	N/A	N/A	0	0	12377	-1	0	595.0740	0	595.0740	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"12379.0","main.cluster index_upperinput":"12379.0"}	This Node is a Singleton	N/A	N/A	N/A	-5.2000	-5.2000	0	N/A	N/A	0	0	12379	-1	0	1348.6720	0	1348.6720	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"12380.0","main.cluster index_upperinput":"12380.0"}	This Node is a Singleton	N/A	N/A	N/A	-6.8000	-6.8000	0	N/A	N/A	0	0	12380	-1	0	573.7870	0	573.7870	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"12381.0","main.cluster index_upperinput":"12381.0"}	This Node is a Singleton	N/A	N/A	N/A	-3.9000	-3.9000	0	N/A	N/A	0	0	12381	-1	0	1192.7090	0	1192.7090	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"12386.0","main.cluster index_upperinput":"12386.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=16&task=d03b0a885a254d37bd6a61b74d1f30c6&show=true	N/A	N/A	N/A	-5.4000	-5.4000	0	N/A	N/A	0	0	12386	16	0	-397.0950	-1	399.0950	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"12387.0","main.cluster index_upperinput":"12387.0"}	This Node is a Singleton	N/A	N/A	N/A	-1.3000	-1.3000	0	N/A	N/A	0	0	12387	-1	0	195.0510	0	195.0510	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"12393.0","main.cluster index_upperinput":"12393.0"}	This Node is a Singleton	N/A	N/A	N/A	-7.7000	-7.7000	0	N/A	N/A	0	0	12393	-1	0	858.8740	0	858.8740	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"12394.0","main.cluster index_upperinput":"12394.0"}	This Node is a Singleton	N/A	N/A	N/A	-6.7000	-6.7000	0	N/A	N/A	0	0	12394	-1	0	689.1160	0	689.1160	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"12396.0","main.cluster index_upperinput":"12396.0"}	This Node is a Singleton	N/A	N/A	N/A	-4.0000	-4.0000	0	N/A	N/A	0	0	12396	-1	0	457.1360	0	457.1360	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"12397.0","main.cluster index_upperinput":"12397.0"}	This Node is a Singleton	N/A	N/A	N/A	-6.5000	-6.5000	0	N/A	N/A	0	0	12397	-1	0	915.1860	0	915.1860	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"12399.0","main.cluster index_upperinput":"12399.0"}	This Node is a Singleton	N/A	N/A	N/A	-1.2000	-1.2000	0	N/A	N/A	0	0	12399	-1	0	355.1040	0	355.1040	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"12401.0","main.cluster index_upperinput":"12401.0"}	This Node is a Singleton	N/A	N/A	N/A	-3.9000	-3.9000	0	N/A	N/A	0	0	12401	-1	0	236.0150	0	236.0150	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"12402.0","main.cluster index_upperinput":"12402.0"}	This Node is a Singleton	N/A	N/A	N/A	-7.4000	-7.4000	0	N/A	N/A	0	0	12402	-1	0	784.8450	0	784.8450	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"12403.0","main.cluster index_upperinput":"12403.0"}	This Node is a Singleton	N/A	N/A	N/A	-2.8000	-2.8000	0	N/A	N/A	0	0	12403	-1	0	765.4450	0	765.4450	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"12404.0","main.cluster index_upperinput":"12404.0"}	This Node is a Singleton	N/A	N/A	N/A	-6.1000	-6.1000	0	N/A	N/A	0	0	12404	-1	0	875.4910	0	875.4910	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"12405.0","main.cluster index_upperinput":"12405.0"}	This Node is a Singleton	N/A	N/A	N/A	-8.9000	-8.9000	0	N/A	N/A	0	0	12405	-1	0	1002.9390	0	1002.9390	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"12406.0","main.cluster index_upperinput":"12406.0"}	This Node is a Singleton	N/A	N/A	N/A	-4.6000	-4.6000	0	N/A	N/A	0	0	12406	-1	0	1003.5180	0	1003.5180	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"12407.0","main.cluster index_upperinput":"12407.0"}	This Node is a Singleton	N/A	N/A	N/A	-8.3000	-8.3000	0	N/A	N/A	0	0	12407	-1	0	85.0290	0	85.0290	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"12408.0","main.cluster index_upperinput":"12408.0"}	This Node is a Singleton	N/A	N/A	N/A	-9.2000	-9.2000	0	N/A	N/A	0	0	12408	-1	0	793.8690	0	793.8690	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"12409.0","main.cluster index_upperinput":"12409.0"}	This Node is a Singleton	N/A	N/A	N/A	-4.3000	-4.3000	0	N/A	N/A	0	0	12409	-1	0	834.4640	0	834.4640	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"12410.0","main.cluster index_upperinput":"12410.0"}	This Node is a Singleton	N/A	N/A	N/A	-6.1000	-6.1000	0	N/A	N/A	0	0	12410	-1	0	501.2620	0	501.2620	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"12412.0","main.cluster index_upperinput":"12412.0"}	This Node is a Singleton	N/A	N/A	N/A	-7.9000	-7.9000	0	N/A	N/A	0	0	12412	-1	0	1083.5020	0	1083.5020	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"12413.0","main.cluster index_upperinput":"12413.0"}	This Node is a Singleton	N/A	N/A	N/A	-4.9000	-4.9000	0	N/A	N/A	0	0	12413	-1	0	403.0520	0	403.0520	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"12420.0","main.cluster index_upperinput":"12420.0"}	This Node is a Singleton	N/A	N/A	N/A	-2.6000	-2.6000	0	N/A	N/A	0	0	12420	-1	0	287.0570	0	287.0570	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"12423.0","main.cluster index_upperinput":"12423.0"}	This Node is a Singleton	N/A	N/A	N/A	-6.5000	-6.5000	0	N/A	N/A	0	0	12423	-1	0	127.0520	0	127.0520	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"12424.0","main.cluster index_upperinput":"12424.0"}	This Node is a Singleton	N/A	N/A	N/A	-7.7000	-7.7000	0	N/A	N/A	0	0	12424	-1	0	956.9310	0	956.9310	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"12426.0","main.cluster index_upperinput":"12426.0"}	This Node is a Singleton	N/A	N/A	N/A	-5.3000	-5.3000	0	N/A	N/A	0	0	12426	-1	0	892.2030	0	892.2030	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"12427.0","main.cluster index_upperinput":"12427.0"}	This Node is a Singleton	N/A	N/A	N/A	-7.6000	-7.6000	0	N/A	N/A	0	0	12427	-1	0	1120.4900	0	1120.4900	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"12429.0","main.cluster index_upperinput":"12429.0"}	This Node is a Singleton	N/A	N/A	N/A	-3.3000	-3.3000	0	N/A	N/A	0	0	12429	-1	0	383.0730	0	383.0730	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"12430.0","main.cluster index_upperinput":"12430.0"}	This Node is a Singleton	N/A	N/A	N/A	-5.1000	-5.1000	0	N/A	N/A	0	0	12430	-1	0	1060.2320	0	1060.2320	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"12433.0","main.cluster index_upperinput":"12433.0"}	This Node is a Singleton	N/A	N/A	N/A	-2.9000	-2.9000	0	N/A	N/A	0	0	12433	-1	0	321.1570	0	321.1570	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"12434.0","main.cluster index_upperinput":"12434.0"}	This Node is a Singleton	N/A	N/A	N/A	-1.1000	-1.1000	0	N/A	N/A	0	0	12434	-1	0	208.9940	0	208.9940	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"12435.0","main.cluster index_upperinput":"12435.0"}	This Node is a Singleton	N/A	N/A	N/A	-1.2000	-1.2000	0	N/A	N/A	0	0	12435	-1	0	371.1700	0	371.1700	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"12436.0","main.cluster index_upperinput":"12436.0"}	This Node is a Singleton	N/A	N/A	N/A	-6.2000	-6.2000	0	N/A	N/A	0	0	12436	-1	0	274.0910	0	274.0910	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"12438.0","main.cluster index_upperinput":"12438.0"}	This Node is a Singleton	N/A	N/A	N/A	-2.1000	-2.1000	0	N/A	N/A	0	0	12438	-1	0	151.0260	0	151.0260	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"12441.0","main.cluster index_upperinput":"12441.0"}	This Node is a Singleton	N/A	N/A	N/A	-1.3000	-1.3000	0	N/A	N/A	0	0	12441	-1	0	551.1590	0	551.1590	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"12442.0","main.cluster index_upperinput":"12442.0"}	This Node is a Singleton	N/A	N/A	N/A	-1.3000	-1.3000	0	N/A	N/A	0	0	12442	-1	0	303.0940	0	303.0940	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"12444.0","main.cluster index_upperinput":"12444.0"}	This Node is a Singleton	N/A	N/A	N/A	-7.0000	-7.0000	0	N/A	N/A	0	0	12444	-1	0	567.1580	0	567.1580	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"12450.0","main.cluster index_upperinput":"12450.0"}	This Node is a Singleton	N/A	N/A	N/A	-7.1000	-7.1000	0	N/A	N/A	0	0	12450	-1	0	1044.9810	0	1044.9810	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"12451.0","main.cluster index_upperinput":"12451.0"}	This Node is a Singleton	N/A	N/A	N/A	-6.5000	-6.5000	0	N/A	N/A	0	0	12451	-1	0	1058.9720	0	1058.9720	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"12452.0","main.cluster index_upperinput":"12452.0"}	This Node is a Singleton	N/A	N/A	N/A	-6.0000	-6.0000	0	N/A	N/A	0	0	12452	-1	0	939.9120	0	939.9120	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"12456.0","main.cluster index_upperinput":"12456.0"}	This Node is a Singleton	N/A	N/A	N/A	-6.5000	-6.5000	0	N/A	N/A	0	0	12456	-1	0	685.6100	0	685.6100	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"12458.0","main.cluster index_upperinput":"12458.0"}	This Node is a Singleton	N/A	N/A	N/A	-6.7000	-6.7000	0	N/A	N/A	0	0	12458	-1	0	864.8810	0	864.8810	0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d03b0a885a254d37bd6a61b74d1f30c6&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"12459.0","main.cluster index_upperinput":"12459.0"}	This Node is a Singleton	N/A	N/A	N/A	-6.4000	-6.4000	0	N/A	N/A	0	0	12459	-1	0	1209.5800	0	1209.5800	0
